rank,name,value
689,"Luc Mbah a Moute",2800
690,"Patrick Patterson",2799
691,"Paul Pressey",2798
692,"Earl Monroe",2796
693,"Tom Burleson",2794
693,"Luc Longley",2794
693,"Walt Williams",2794
696,"Jack Nichols",2793
696,"Bill Sharman",2793
698,"Will Barton",2792
699,"Aaron Williams",2790
700,"Kiki Vandeweghe",2785
701,"Mark Blount",2784
701,"Dick McGuire",2784
701,"Vladimir Radmanović",2784
704,"Brent Barry",2780
705,"Zach LaVine",2773
706,"Michael Cooper",2769
707,"Danny Ainge",2768
708,"Dorian Finney-Smith",2765
709,"Mike Brown",2762
710,"Wesley Matthews",2757
711,"Pete Maravich",2747
711,"Red Rocha",2747
713,"Bryant Reeves",2745
714,"Bonzi Wells",2737
715,"Don Adams",2732
715,"Dick Snyder",2732
717,"George Hill",2731
718,"Mitch Kupchak",2730
719,"Patrick Beverley",2729
720,"Eddy Curry",2725
720,"Vitaly Potapenko",2725
722,"Tyreke Evans",2720
723,"Gene Banks",2718
724,"James Johnson",2716
725,"Ron Behagen",2712
726,"Reggie King",2707
727,"Jason Collins",2706
728,"Larry Costello",2705
728,"Ian Mahinmi",2705
730,"John Wall",2704
731,"Kelly Tripucka",2703
732,"Ruben Patterson",2697
733,"Campy Russell",2696
734,"Deni Avdija",2690
734,"Corie Blount",2690
736,"Joe Ellis",2686
737,"Mark Landsberger",2681
738,"Dante Cunningham",2676
738,"P.J. Washington",2676
740,"Scottie Barnes",2665
741,"Derek Fisher",2658
742,"Jordan Clarkson",2650
742,"Paul Griffin",2650
744,"Austin Croshere",2649
745,"Manute Bol",2647
746,"Gerald Wilkins",2646
747,"Alec Burks",2642
748,"Kenny Anderson",2641
749,"Donovan Mitchell",2640
750,"Fred Brown",2637
751,"Dario Šarić",2632
752,"Doc Rivers",2625
753,"Dennis Schröder",2624
754,"Onyeka Okongwu",2620
754,"Dave Robisch",2620
756,"Deron Williams",2619
757,"Dell Curry",2617
758,"Allan Bristow",2613
759,"Calbert Cheaney",2610
759,"George Johnson",2610
759,"Terry Rozier",2610
762,"Greg Kite",2607
763,"Richaun Holmes",2606
764,"John Salmons",2603
765,"Wally Szczerbiak",2602
766,"Otto Porter Jr.",2599
767,"M.L. Carr",2595
767,"Jameer Nelson",2595
769,"Montrezl Harrell",2588
770,"Aaron McKie",2587
771,"Kirk Hinrich",2576
771,"Jason Maxiell",2576
771,"Michael Porter Jr.",2576
774,"Jeff Wilkins",2574
775,"Charlie Tyra",2567
776,"Bison Dele",2564
777,"Jared Jeffries",2563
778,"Bojan Bogdanović",2559
779,"Adam Keefe",2556
780,"Ricky Davis",2550
780,"Danny Ferry",2550
782,"Josh Giddey",2548
783,"Nick Van Exel",2545
784,"Tim Hardaway Jr.",2544
785,"Andrea Bargnani",2541
786,"Johnny Newman",2536
787,"Stromile Swift",2535
788,"Carl Landry",2533
789,"Barry Clemens",2532
790,"Jaren Jackson Jr.",2530
791,"Jonas Jerebko",2522
792,"Mikal Bridges",2519
792,"Darrell Griffith",2519
794,"Stephon Marbury",2516
795,"Daniel Gafford",2505
796,"Shai Gilgeous-Alexander",2503
797,"OG Anunoby",2495
798,"Sleepy Floyd",2494
798,"Mike Newlin",2494
800,"John Long",2492
801,"Andrew DeClercq",2488
802,"Jarrett Jack",2487
802,"Jim Pollard",2487
804,"Lou Williams",2484
805,"Morris Peterson",2483
806,"Clark Kellogg",2482
807,"Kurt Nimphius",2474
808,"Willie Cauley-Stein",2470
809,"Nate Williams",2469
810,"Isaiah Stewart",2467
811,"Al Attles",2463
811,"Reggie Jackson",2463
813,"Naz Reid",2460
814,"DeMarre Carroll",2454
815,"Dave Stallworth",2453
816,"Maurice Taylor",2452
817,"RJ Barrett",2450
818,"Hub Reed",2449
819,"Fred Hetzel",2444
820,"Joe Bryant",2441
821,"Allan Houston",2434
822,"Keldon Johnson",2432
823,"Chuck Cooper",2431
824,"World B. Free",2430
825,"Bruce Bowen",2428
826,"Archie Clark",2427
827,"Michael Kidd-Gilchrist",2420
828,"Anthony Tolliver",2416
829,"Michael Redd",2411
830,"David Wesley",2405
831,"Kevin Johnson",2404
832,"Wesley Person",2402
833,"K.C. Jones",2399
834,"Aron Baynes",2396
835,"Andy Phillip",2395
836,"Chris Ford",2394
837,"Reggie Williams",2393
838,"Jordan Hill",2389
839,"John Shumate",2388
840,"Fred Carter",2381
841,"Blue Edwards",2376
842,"Matt Bonner",2371
843,"Ray Williams",2370
844,"John Henson",2368
845,"Joe Caldwell",2367
846,"Tim McCormick",2366
846,"Christian Wood",2366
848,"Jeff Malone",2364
849,"Omri Casspi",2355
849,"Marcus Smart",2355
851,"Bill Bradley",2354
851,"Jim Petersen",2354
853,"De'Aaron Fox",2352
854,"Scot Pollard",2351
855,"Ed Conlin",2349
856,"Jamal Murray",2348
857,"Bobby Jackson",2347
858,"George McCloud",2342
858,"Paul Mokeski",2342
860,"Jeff Cook",2334
861,"Kenny Gattison",2327
862,"Dan Gadzuric",2326
863,"Derrick Rose",2324
864,"Anthony Edwards",2319
865,"Muggsy Bogues",2318
866,"Ron Anderson",2312
867,"Fred Roberts",2308
868,"Eduardo Nájera",2307
869,"Precious Achiuwa",2305
870,"Slater Martin",2302
870,"Chris Mihm",2302
872,"Rick Robey",2301
873,"Ricky Pierce",2296
